display_name,type,lat,lon,alamat,zip,bank,country,provinsi,kota
"Maybank, Jalan Sutomo, Gang Buntu, Kesawan, Sidorame Barat I, Kota Medan, Sumatera Utara, Sumatera, 20234, Indonesia",bank,3.5956988,98.6822246,Jalan Sutomo,20234,MAYBANK,Indonesia,Sumatera Utara,Kota Medan
"Maybank, Jalan Brigadir Jenderal Katamso, Musikanan, Panembahan, Kraton, Kota Yogyakarta, Daerah Istimewa Yogyakarta, 55131, Indonesia",bank,-7.8111662,110.36902952737131,Jalan Brigadir Jenderal Katamso,55131,MAYBANK,Indonesia,Daerah Istimewa Yogyakarta,Kota Yogyakarta
"Maybank, Jalan Chairil Anwar, Peunayong, Kuta Alam, Banda Aceh, Aceh, 23121, Indonesia",bank,5.5574336,95.3217608,Jalan Chairil Anwar,23121,MAYBANK,Indonesia,Aceh,Banda Aceh
"Maybank, Jalan Chairil Anwar, Peunayong, Kuta Alam, Banda Aceh, Aceh, 23121, Indonesia",bank,5.55754675,95.32179775,Jalan Chairil Anwar,23121,MAYBANK,Indonesia,Aceh,Banda Aceh
"Maybank, Jalan Siliwangi, Kec. Kota Lama, LLBK, Kupang, Nusa Tenggara Timur, 85221, Indonesia",bank,-10.1601853,123.57841854357956,Jalan Siliwangi,85221,MAYBANK,Indonesia,Nusa Tenggara Timur,Kupang
"Maybank, Jalan Raya Ubud, Ubud, Gianyar, Bali, 80571, Indonesia",bank,-8.508811099999999,115.26981720197361,Jalan Raya Ubud,80571,MAYBANK,Indonesia,Bali,Gianyar
"MayBank, Jalan Mangga Dua Raya, RW 11, Mangga Dua Selatan, Sawah Besar, Jakarta Pusat, Daerah Khusus Ibukota Jakarta, 14420, Indonesia",bank,-6.1368266,106.8293235,Jalan Mangga Dua Raya,14420,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Pusat
"MayBank, Jalan Nangka, RW 05, Cipete Utara, Kebayoran Baru, Jakarta Selatan, Daerah Khusus Ibukota Jakarta, 12420, Indonesia",bank,-6.2636816,106.7990277,Jalan Nangka,12420,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Selatan
"MayBank, Jalan Arjuna Utara, RW 01, Duri Kepa, Kebon Jeruk, Jakarta Barat, Daerah Khusus Ibukota Jakarta, Jawa, 11530, Indonesia",bank,-6.188586,106.7726251,Jalan Arjuna Utara,11530,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Barat
"MayBank, Jalan Mangga Besar I, RW 06, Mangga Besar, Taman Sari, Jakarta Barat, Daerah Khusus Ibukota Jakarta, 11180, Indonesia",bank,-6.1431275,106.8175913,Jalan Mangga Besar I,11180,MAYBANK,Indonesia,Daerah Khusus Ibukota Jakarta,Jakarta Barat
